title,compound,datetime
Canada Day Long Weekend at the Rogers Centre,0.0,2024-06-29 23:22:22.271403
Ottawa Tourism: Things to do in Ottawa during the Canada Day weekend,0.0,2024-06-29 23:22:22.271403
Royal Canadian Air Force Announces New Cell at 7 Wing (Space),0.0,2024-06-29 23:22:22.271403
"Canada calling: Indian students protest new laws, Karan Aujla achieves new milestone; Punjabi youth dies in car crash three months after arriving",-0.5719,2024-06-29 23:22:22.271403
Marsch: Canada 'not satisfied' yet after making Copa America QF,-0.3252,2024-06-29 23:22:41.677606
"CanMNT show ability to get crucial results on the world stage, reach Copa América knockout with Chile draw",0.34,2024-06-30 00:00:13.834007
"Arop, Shukla meet Olympic standard, win 800-metre titles at Canadian track and field trials",0.5859,2024-06-30 00:00:13.836145
Jocelyn Peterman - Team Canada - Official Olympic Team Website,0.0,2024-06-30 00:00:13.836145
Debutants Canada Make History Reaching The Quarterfinal | CONMEBOL Copa América,0.2023,2024-06-30 00:00:13.840287
Canada advances to Copa America quarterfinals with goalless draw vs. Chile,0.0,2024-06-30 00:00:13.842335
Canada Day celebrations taking place across the GTA,0.0,2024-06-30 00:00:13.842335
Nine More Athletes Get their Tickets to Paris,0.0,2024-06-30 00:00:13.847724
What's open and closed in Winnipeg on Canada Day,0.0,2024-06-30 00:22:41.661696
Canada into Copa America quarter-finals after 0-0 draw with 10-man Chile,0.0,2024-06-30 01:00:13.838692
Canada's shifting airline rivalries reflected in changing market share,0.296,2024-06-30 01:00:13.841313
Clearwater ER to be closed for 13 hours this Canada Day weekend,0.0,2024-06-30 01:00:13.849871
Why will Canada have to step it up in the Quarterfinals?,0.0,2024-06-30 01:00:13.852398
10 things to know about Canada Day celebrations in Ottawa,0.0,2024-06-30 01:22:22.259078
"RCMP Remind Motorists To Plan Ahead, Enjoy The Canada Day Weekend Responsibly",0.4939,2024-06-30 01:22:22.271403
Copa América: Canada qualify for quarter-finals as Argentina top Group A,0.2023,2024-06-30 01:22:22.271403
Canada Day events 2024: How to celebrate on Vancouver Island - Victoria Times Colonist,0.5719,2024-06-30 01:22:41.661696
Canada book place in Copa America knockout stages,0.0,2024-06-30 02:00:13.841313
Toronto Ribfest held in Canada,0.0,2024-06-30 02:00:13.841824
"Canada reaches the Copa quarterfinals, but draw with 10-man Chile was more stressful than it should have been",-0.6994,2024-06-30 02:00:13.842335
Canada Day: A list of fireworks displays in Ottawa on July 1,0.0,2024-06-30 02:00:13.847724
"Canada make Copa América statement: ""We're going to enjoy this moment"" | MLSSoccer.com",0.4939,2024-06-30 02:00:13.849275
Canada Olympic track and field trials live results: Updated winners to make 2024 men's and women's teams,0.4767,2024-06-30 02:22:22.259078
Automatic Ontario licence plate renewals start Monday | CTV News,0.0,2024-06-30 02:22:22.259078
Statement on Canada's attendance at UN meeting on Afghanistan,0.0,2024-06-30 13:09:37.464137
Bellevue House National Historic Site,0.0,2024-06-30 13:09:37.466143
Fort Wellington National Historic Site,0.0,2024-06-30 13:09:37.468132
Laurier House National Historic Site,0.0,2024-06-30 13:09:37.469131
"Canada 'sleepwalking' into cashless society, consumer advocates warn",-0.1027,2024-06-30 13:09:37.473814
Weather spoils Canada Day events in Halifax,0.0,2024-06-30 13:09:37.477959
Bethune Memorial House National Historic Site,0.0,2024-06-30 15:21:23.144996
Canada Day celebrations expected to push forward despite rainy weather,0.0572,2024-06-30 15:21:23.144996
"Canada Day 2024: What’s open and closed in Regina, Saskatoon",0.0,2024-06-30 15:21:23.144996
Top pick Zach Edey withdraws from Canadian men's Olympic basketball team to prepare for NBA,0.2023,2024-06-30 15:21:23.146555
American millennial opted for Canadian college and now lives debt-free,0.0,2024-06-30 15:21:23.146744
Where should you go to celebrate Canada Day in B.C.’s South Coast?,0.5719,2024-06-30 15:21:23.146744
What to do in B.C. for Canada Day 2024,0.0,2024-06-30 15:21:23.147613
What's happening in Regina on Canada Day?,0.0,2024-06-30 15:21:23.147613
Canadians feel less proud of being from Canada: poll,0.4228,2024-06-30 15:21:23.150215
"What's open, closed on Canada Day in N.B.?",0.0,2024-06-30 15:21:23.150215
Canada’s WestJet cancels most flights as mechanics strike,-0.34,2024-06-30 15:21:23.151221
Interest rates for B.C. homeowners could be down to 3.25% by end of 2025,0.4588,2024-06-30 15:21:23.152229
"Inflation surprisingly rises, CRA announces legal action and Canada's dysfunctional housing market: Must-read ...",0.4019,2024-06-30 15:21:23.153219
Canada Day Celebrations – Summerside,0.0,2024-06-30 18:48:32.820736
"Canada recalls: Kia, Toyota, Volkswagen, Porsche",-0.6369,2024-06-30 18:48:32.820736
"Ways to celebrate Canada Day in Waterloo region, Guelph on Monday",0.5719,2024-06-30 18:48:32.820736
WestJet cancels more flights over Canada Day long weekend due to mechanics strike,-0.34,2024-06-30 18:48:32.820736
"Protect your pets during Canada Day fireworks, says woman who lost dog last year",0.0772,2024-06-30 18:48:32.820736
Canada Day and the USA's 4th of July Celebrations,0.0,2024-06-30 18:48:32.820736
Track and Field Trials conclude with a wave of new champions,0.5267,2024-06-30 18:48:32.820736
"Canada Day is almost here, and we've got you covered!",0.0,2024-06-30 18:48:32.820736
Windsor's Canada Day Parade returns to downtown for 1st time since 2019,0.0,2024-06-30 18:48:32.820736
Here's how to celebrate Canada Day in the Foothills,0.5719,2024-06-30 18:48:32.820736
"Friends, family, neighbours hop on their bikes for annual Canada Day tradition | CTV News",0.4767,2024-06-30 18:48:32.820736
Four NHL Players Facing Charges In 2018 Team Canada World Juniors Case Become UFAs,-0.2732,2024-06-30 18:48:32.820736
CANADA DAY EVENTS: Here's what's happening in Halton Hills,0.0,2024-06-30 18:48:32.820736
Canada's top soldier still believes in nation's 'latent potential',0.2023,2024-06-30 18:48:32.820736
NHL players from sexual assault case not offered contracts,-0.5859,2024-06-30 18:48:32.820736
WestJet flight cancellations hit tens of thousands of travelers,0.0,2024-06-30 18:48:32.820736
What's open and closed in Hamilton on Canada Day,0.0,2024-06-30 18:48:32.820736
Canada Day fireworks information for Edmonton area | CTV News,0.0,2024-06-30 18:48:32.820736
Special Canada Day video,0.4019,2024-06-30 18:48:32.820736
Fort George hosts free family-friendly Canada Day celebration,0.5106,2024-06-30 18:48:32.820736
"Aaron Brown, Audrey Leduc cap Olympic athletic trials as men's, women's 200-metre champs",0.4215,2024-06-30 18:48:32.820736
"The new airline rivalries: Air Canada vs. Porter, WestJet vs. Flair",0.0,2024-06-30 18:48:32.820736
Want to celebrate Canada Day? Head to the waterfront on Monday,0.6124,2024-06-30 18:48:32.820736
Canada Day: What's open and closed on P.E.I.,0.0,2024-06-30 18:48:32.820736
Environment Canada ends tornado warnings for parts of New Brunswick,-0.296,2024-06-30 18:48:32.820736
Canada’s Zach Edey pulls out of consideration for Olympic team,0.0,2024-06-30 18:48:32.820736
Five free settlement resources for international students in Canada,0.5106,2024-06-30 18:48:32.820736
Some Western Canada Co-ops still closed following cybersecurity incident,0.0,2024-06-30 18:48:32.820736
"Canada has run out of ammo, with no plan to reload: retired general Andrew Leslie",-0.296,2024-06-30 18:48:32.820736
Raymond J. de Souza: Today's Canada smells like social decay,-0.0516,2024-06-30 18:48:32.820736
Sudbury ready to celebrate Canada Day in style,0.7351,2024-06-30 18:48:32.820736
More Canadians are living to 100. Researchers are investigating why,0.0,2024-06-30 18:48:32.836369
"Parade, party in the park for Canada Day in North Delta",0.4019,2024-06-30 18:48:32.836369
Has Canada become the land of extreme inequality? Some believe it more than others,0.0,2024-06-30 18:48:32.836369
"A trade war with China over EVs could slow Canada's low-carbon transition, groups warn",-0.6486,2024-06-30 18:48:32.836369
He moved to Canada 3 years ago and now he's valedictorian at his high school,0.0,2024-06-30 18:48:32.836369
Quebec soccer players part of Canada's historic Copa,0.0,2024-06-30 18:48:32.836369
Canada Day 2024 in Medicine Hat: Here's what to know,0.0,2024-06-30 18:48:32.836369
Are you proud to be Canadian? Poll suggests fewer people are feeling that way,0.5574,2024-06-30 18:48:32.836369
Canada Day fireworks can come with risks. How to stay safe - National | Globalnews.ca,0.2023,2024-06-30 18:48:32.836369
I discovered trail angels are real and a source of incredible kindness on a cross-continental trek,0.4588,2024-06-30 18:48:32.836369
'3D animation in the sky' will replace party in the park for Canada Day,0.4019,2024-06-30 18:48:32.836369
Saskatoon weather: Canada Day campers face flooding at Pike Lake,0.0,2024-06-30 18:48:32.836369
More WestJet flight cancellations as strike hits tens of thousands of travellers,-0.128,2024-06-30 18:48:32.836369
What's open and closed this Canada Day,0.0,2024-06-30 18:48:32.836369
Capital City Canada Day Celebrations,0.0,2024-06-30 18:48:32.836369
Is Walmart open near me on Canada Day? A list of Ontario locations and Canada Day hours,0.0,2024-06-30 18:48:32.836369
Canada Day will see two events in South Delta,0.0,2024-06-30 18:48:32.836369
REMINDER: Mandarin Restaurants offering free buffet on Canada Day,0.5106,2024-06-30 18:48:32.836369
Lots to do this Canada Day,0.0,2024-06-30 18:48:32.836369
WestJet flight cancellations upend travellers' plans over Canada Day long weekend,0.0,2024-06-30 19:48:32.820736
Wings of Honour,0.5719,2024-06-30 19:48:32.836369
Where to see Canada Day fireworks in Montreal,0.0,2024-06-30 20:48:32.820736
Family-friendly activities in store for Central Alberta Canada Day events,0.0,2024-06-30 20:48:32.820736
Canada to face Venezuela in Copa America knockout round,0.0,2024-06-30 21:48:32.820736
Players charged with sexual asssault in Canada cut loose by NHL teams,-0.6369,2024-06-30 21:48:32.836369
"Nunavut rolls out Canada Day parades, barbecues and games",0.0,2024-06-30 22:48:32.820736
"‘I drive, he shoots’: How will Canada’s Murray and Gilgeous-Alexander work as teammates?",0.0,2024-06-30 22:48:32.820736
Canada beats Japan to claim third consecutive IFAF World Junior Championship gold medal,0.7184,2024-06-30 22:48:32.820736
How to celebrate Canada Day in Cochrane,0.5719,2024-06-30 22:48:32.820736
Canada Day: details on Weyburn area events,0.0,2024-06-30 23:48:32.820736
10 things to do in Toronto on Canada Day 2024,0.0,2024-06-30 23:48:32.820736
"North Bay's Canada Day schedule includes a race, live music",0.0,2024-06-30 23:48:32.820736
What's open and closed Canada Day 2024 in Toronto,0.0,2024-06-30 23:48:32.820736
Here's where to watch Canada Day fireworks in Toronto for 2024,0.0,2024-06-30 23:48:32.836369
Region ready to welcome visitors on Canada Day,0.6705,2024-06-30 23:48:32.836369
WestJet strike over as mechanics' union and airline reach tentative agreement,0.4215,2024-07-01 00:48:32.820736
FIBA 3X3 Women's Series Quebec City Semifinals: Canada vs United States,0.4215,2024-07-01 00:48:32.820736
Canada Day photos through the years,0.0,2024-07-01 00:48:32.820736
"How to watch Wimbledon 2024 in Canada: Date, time, TV channel, live stream for tennis grand slam",0.1027,2024-07-01 00:48:32.820736
"House adjourned, and Canada celebrates 157th on July 1",0.5719,2024-07-01 00:48:32.820736
How to attend Canada Day celebrations at LeBreton Flats,0.0,2024-07-01 00:48:32.820736
The Best Places to Visit in Canada—and When to Go,0.6369,2024-07-01 00:48:32.836369
Happy Canada Day! - Trans Mountain Oil Pipeline Just Shy of Target for First-Month Loadings - Canadian Energy ...,0.6239,2024-07-01 01:48:32.820736
CTV National News: Canada advance to quarterfinals,0.0,2024-07-01 01:48:32.820736
CTV National News: Canada Day flights cancelled,-0.25,2024-07-01 01:48:32.836369
Canada's WestJet's union ends strike after reaching deal with carrier,0.0772,2024-07-01 01:48:32.836369
Canada Day Trivia: Blue Jays test their Canadian knowledge,0.0,2024-07-01 02:48:32.820736
"Reflections on Canada, five years in",0.0,2024-07-01 13:09:37.470131
“Canada” Day reflections: Our complicity in genocide,0.0,2024-07-01 13:09:37.475959
Canada Day 2024 Celebrations in Ottawa | CPAC Special,0.4019,2024-07-01 13:09:37.476959
BLOG: Canada's economic stagnation—a big problem for Canadians,-0.4019,2024-07-01 13:14:58.695147
Canada Soccer and Canadian Olympic Committee unveil Women's National Team roster for the Paris Olympic Games,0.0,2024-07-01 13:14:58.695147
"Canada Day in Ottawa 2024: Where to go, what to see?",0.0,2024-07-01 13:14:58.702803
Bianca Andreescu - Team Canada - Official Olympic Team Website,0.0,2024-07-01 13:14:58.704901
I've met people across Canada who responded to my message of joy. But we can all do more to build bridges in these ...,0.34,2024-07-01 13:14:58.705907
BLOG: Canada’s economic stagnation—a big problem for Canadians,-0.4019,2024-07-01 13:38:55.393949
"Canada Day Celebrations at Harris Park - July 01, 2024",0.0,2024-07-01 13:38:55.393949
Statement by the Prime Minister on Canada Day,0.0,2024-07-01 13:38:55.393949
Canada Soccer and Canadian Olympic Committee unveil Women’s National Team roster for the Paris Olympic Games,0.0,2024-07-01 13:38:55.402909
Statement by Minister Miller on Canada Day,0.0,2024-07-01 13:38:55.403692
Trudeau hails Canadian values as celebrations kick off marking Canada Day,0.4019,2024-07-01 13:38:55.403692
Is Canada broken? Not to the diverse crowd at Canada Place's big celebration,-0.4767,2024-07-01 13:38:55.403692
Ottawa gifted glorious weather as thousands celebrate Canada Day 2024,0.836,2024-07-01 13:38:55.419739
Canada Day in Ottawa: Everything you need to know about the 2024 celebrations,0.0,2024-07-01 13:38:55.419739
"Standing Senate Committee on Agriculture and Forestry (44th Parliament, 1st Session)",0.0,2024-07-01 13:38:55.424053
Bianca Andreescu,0.0,2024-07-01 13:38:55.424053
I’ve met people across Canada who responded to my message of joy. But we can all do more to build bridges in these troubled times,-0.3818,2024-07-01 13:38:55.433988
Premier Ford Shares Canada Day Greetings,0.6124,2024-07-01 13:38:55.436490
56 new Canadian citizens honoured at Heritage Park on Canada Day,0.4939,2024-07-01 13:38:55.436490
"Citizenship ceremony, other Canada Day festivities go ahead despite rainy Winnipeg skies",0.5142,2024-07-01 13:38:55.444300
Skyhawks team member seriously injured in Canada Day performance on Parliament Hill,-0.5267,2024-07-01 13:38:55.444300
16 interesting facts about Canada to celebrate Canada Day,0.7506,2024-07-01 13:38:55.452672
In his own words: Prime Minister Justin Trudeau's message on Canada Day,0.0,2024-07-01 13:38:55.456349
Islanders can expect road closures due to Canada Day celebrations,0.0,2024-07-01 13:38:55.456504
Maple leaf rising: Windsor celebrates Canada Day with downtown parade,0.5719,2024-07-01 13:38:55.458917
Drone show to celebrate Canada Day takes off tonight,0.5719,2024-07-01 15:07:54.374376
"Happy Canada Day, everyone! Or is it?",0.6114,2024-07-01 15:21:23.143998
Canada Day 2024: Are there fireworks near you?,0.0,2024-07-01 15:21:23.147613
Golf Canada's Weekly Leaderboard powered by Titleist,0.0,2024-07-01 15:21:23.151221
How some young Canadians are saving money by embracing the digital nomad lifestyle,0.0,2024-07-01 15:21:23.152229
"Canada Day: Celebrations held nationwide, Trudeau hails ‘inclusive’ values",0.4019,2024-07-01 15:44:59.193361
Canada Day 2024: Justin Trudeau's message,0.0,2024-07-01 15:44:59.194361
Canada Day: CBRM event sees large crowd | CTV News,0.0,2024-07-01 15:44:59.198048
Canada's women's soccer team stacked with Olympic champions as Paris roster revealed,0.5267,2024-07-01 15:44:59.198048
Canada Day celebrations marked across the country,0.0,2024-07-01 15:44:59.198048
Chinese woman arrested after allegedly trying to smuggle 29 turtles into Canada,-0.6908,2024-07-01 15:44:59.199098
How Barrie is celebrating Canada Day | CTV News,0.5719,2024-07-01 15:44:59.199098
Canada Day fireworks: Montreal's Old Port to light up the skies tonight,0.0,2024-07-01 15:44:59.199988
PHOTOS: Celebrating Canada Day in downtown London,0.5719,2024-07-01 15:44:59.199988
"Canada Day festivities in London, Ont. | CTV News",0.4767,2024-07-01 15:44:59.199988
Rainy weather alters Canada Day events in Winnipeg | CTV News,-0.0772,2024-07-01 15:44:59.200987
Where to catch fireworks in the Southern Interior this Canada Day,0.0,2024-07-01 15:44:59.200987
Driver dead after two-vehicle Canada Day crash in Brampton,-0.7906,2024-07-01 15:44:59.201986
Canada to face unbeaten Venezuela in Copa America quarterfinal,0.0,2024-07-01 15:44:59.201986
"Tax credit: Canada's GST, HST payments expected in July",0.3818,2024-07-01 15:44:59.203987
Canada Day celebrations today in Maple Ridge and Pitt Meadows,0.0,2024-07-01 15:44:59.204988
Canada Day fun around west-central Saskatchewan,0.5106,2024-07-01 15:44:59.206497
"Strathroy kids' railway knocked out in Canada Day crash, teen charged",-0.5423,2024-07-01 15:44:59.206497
CBC News Special: Canada Day 2024,0.4019,2024-07-01 15:44:59.206497
"Canada Day festivities attract hundreds at ceremonies, parties across the country",0.8074,2024-07-01 15:44:59.207504
N.S. news: Canada Day citizenship ceremony held at Pier 21 | CTV News,0.0,2024-07-01 15:44:59.207504
Canada Day Parade road closures | CTV News,0.0,2024-07-01 15:44:59.207504
"Canada Day: Concerts, speeches, fireworks on tap to mark nationwide festivities",0.4767,2024-07-01 15:44:59.208556
Local Canada Day firework displays | CTV News,0.0,2024-07-01 15:44:59.208556
Canada 3-peats U20 football championships in Edmonton,0.4939,2024-07-01 15:44:59.209629
Opinion: How the 'Balkan Rats' pulled off a Canada Day fly-past of Parliament Hill,0.0,2024-07-01 15:44:59.211505
Jonathan Kay: Don't let politicians misinform you. Learn about Canada's true history for yourself,0.4215,2024-07-01 15:44:59.212502
Happy Canada Day — North Bay celebrates - North Bay News,0.8126,2024-07-01 15:44:59.212502
Canada Day Family Fun Event Moved to Techniplex,0.5106,2024-07-01 15:44:59.213502
In their own words: Prime Minister Justin Trudeau's message on Canada Day,0.0,2024-07-01 15:44:59.213502
"Canada Day in Ottawa: The capital celebrated big this year, here's how",0.5719,2024-07-01 16:40:34.902147
People show their Canada Day pride at city birthday bash,0.34,2024-07-01 16:44:59.208556
Video: Sudbury celebrates Canada's 157th birthday,0.5719,2024-07-01 16:44:59.211505
Rock N Roll Canada Day in Cornwall,0.0,2024-07-01 16:44:59.211505
Red Deer celebrates Canada Day,0.5719,2024-07-01 16:44:59.214513
Canada Day celebrations in Waterloo Region | CTV News,0.0,2024-07-01 17:44:59.196983
"Canada Day at The Forks highlighted reconciliation efforts, even with the rain",0.0,2024-07-01 17:44:59.204988
Canada Day by the Bay celebrated in White Rock,0.5719,2024-07-01 17:44:59.206497
"Saskatoon celebrates Canada Day with eyes cast on past, present and future - Saskatoon | Globalnews.ca",0.5719,2024-07-01 18:07:54.373381
Where are we as Black Catholics in the Canadian Church?,0.0,2024-07-01 18:07:54.376378
Making a Difference Canada Day special from Queen’s Park,0.4019,2024-07-01 18:21:23.153219
Here's what Canada Day celebrations looked like in downtown London,0.3612,2024-07-01 18:40:34.902147
Canada Day celebrations from across the country,0.0,2024-07-01 18:44:59.198048
The Town of Cochrane Celebrates Canada Day,0.5719,2024-07-01 18:44:59.202986
Heritage Park celebrates 60 years and Canada Day,0.5719,2024-07-01 18:44:59.202986
Video shows rapper Rick Ross involved in violent Vancouver melee,-0.5994,2024-07-01 18:44:59.202986
"A sweaty Canada Day brings food, dance and reflection",0.0,2024-07-01 18:44:59.204988
Tens of thousands turn out for Canada Day celebration in Kelowna - Kelowna News,0.0,2024-07-01 18:44:59.207504
"Saskatoon celebrates Canada Day with eyes cast on past, present and future",0.5719,2024-07-01 18:44:59.209629
P.A. comes together to celebrate Canada's 157th birthday,0.5719,2024-07-01 18:44:59.213502
Crowds crank up Canada Day fun despite weather-related cancellations – Winnipeg Free Press,0.765,2024-07-01 19:40:34.902147
What is Canada Day and how is it celebrated? The answer is more complicated than some might think,0.5719,2024-07-01 19:44:59.194361
"Winnipeggers express what Canada means to them, from freedom to the need for reflection",0.6369,2024-07-01 19:44:59.195361
CBC / Canada Day: Feel the Rhythm!,0.0,2024-07-01 19:44:59.198048
Yellowknife celebrates Canada Day,0.5719,2024-07-01 19:44:59.211505
"Where to watch Canada Day fireworks: Hamilton, Halton, Niagara",0.0,2024-07-01 19:51:59.295902
Canada Day 2024 in Calgary,0.0,2024-07-01 20:44:59.196361
Huge Canada Day party and parade at Little Lake (15 photos),0.6124,2024-07-01 20:44:59.206497
VIDEO: Fort William Historical Park celebrates Canada Day,0.5719,2024-07-01 20:44:59.209629
B.C. celebrates Canada Day 2024,0.5719,2024-07-01 20:44:59.209629
VIDEO: Aldergrove wishes Canada happy 157th birthday,0.6486,2024-07-01 20:44:59.212502
Justin Trudeau's 2024 Canada Day message,0.0,2024-07-01 21:07:54.367734
Canada Day celebrations in Ottawa draw thousands,0.0,2024-07-01 21:44:59.199098
Greater Victoria hosts several Canada Day celebrations,0.3612,2024-07-01 21:44:59.200987
New Canadians among thousands celebrating Canada Day in Vancouver,0.5719,2024-07-01 21:44:59.201986
Squamish SAR attended multiple rescue missions on Canada Day,0.5106,2024-07-01 21:44:59.204988
New Canadian citizens share what Canada Day means to them,0.296,2024-07-01 21:44:59.206497
Prince Albert turns Kinsmen Park red and white for Canada Day,0.0,2024-07-01 21:44:59.214513
Canada Day Barrhaven,0.0,2024-07-01 22:44:59.192362
Canada Day is perfect excuse to dress in red and white,0.6124,2024-07-01 22:44:59.195361
CANADA DAY 2024!,0.0,2024-07-01 22:44:59.202986
VIDEO: How Langley celebrated Canada Day,0.5719,2024-07-01 22:44:59.202986
Rainy weather doesn't dampen Canada Day enthusiasm,0.3818,2024-07-01 22:44:59.207504
"Despite rain, Canada Day celebrations move ahead in Winkler, Emerson and Altona",0.0,2024-07-01 22:44:59.209629
Blue River hosts another successful Canada Day,0.5859,2024-07-01 22:44:59.210606
Man dead after falling from equipment during Canada Day parade: Fort Vermillion RCMP,-0.7096,2024-07-01 22:44:59.213502
Canada Day fireworks dazzle on the Sault waterfront,0.0,2024-07-01 22:51:59.295902
Sudbury's Cloe Lacasse named to Canada's Olympic soccer team,0.0,2024-07-01 23:44:59.203987
Celebrating Canada Day,0.5719,2024-07-01 23:44:59.204988
Tuesday TigerBlog - Oh Canada - Princeton University Athletics,0.0,2024-07-01 23:44:59.209629
'Big Brother Canada' cancelled by Corus Entertainment after 12 seasons,0.2023,2024-07-02 00:07:54.372372
What's open and closed on Canada Day?,0.0,2024-07-02 00:44:59.194361
Watch Edmonton's Canada Day fireworks live,0.0,2024-07-02 00:44:59.195361
[PHOTOS]: City of Weyburn's Canada Day Fireworks,0.0,2024-07-02 00:44:59.204988
Thousands set to gather downtown for Canada Day celebrations,0.0,2024-07-02 00:44:59.210606
Quick action locates vulnerable man amid Kelowna Canada Day crowds,-0.2263,2024-07-02 00:51:59.295902
Photos: Port Coquitlam celebrates Canada Day,0.5719,2024-07-02 01:44:59.196983
Citizenship ceremony goes ahead despite rainy Canada Day,0.0572,2024-07-02 01:44:59.202986
What can Rodriguez take away after 'encouraged' start on Canada Day,0.0,2024-07-02 01:44:59.214513
Amelia Smart - Team Canada - Official Olympic Team Website,0.4019,2024-07-02 02:21:23.139421
Watch Edmonton's Canada Day fireworks,0.0,2024-07-02 02:44:59.196983
CTV National News: Canada's 157th birthday,0.0,2024-07-02 02:44:59.210606
Canada's Tajon Buchanan to undergo surgery after breaking tibia in training,0.0,2024-07-02 13:09:04.686801
News,0.0,2024-07-02 13:09:37.461614
Team Canada's Paris 2024 athletics team unveiled - Team Canada - Official Olympic Team Website,0.0,2024-07-02 13:09:37.469131
"Canada, U.S. car dealerships to be back online this week after cyberattacks",0.0,2024-07-02 13:09:37.476959
Team Canada's Paris 2024 athletics team unveiled,0.0,2024-07-02 13:14:58.693093
Canada announces women's basketball roster heading to Paris,0.0,2024-07-02 13:14:58.695147
"Globe editorial: Harjit Sajjan failed Canada, and Canadians",-0.5106,2024-07-02 13:14:58.700099
SkyHawks member seriously injured in Canada Day parachute performance on Parliament Hill,-0.5267,2024-07-02 13:14:58.709804
"Canada's Buchanan suffers broken tibia, will have surgery on Wednesday",-0.7351,2024-07-02 13:14:58.712419
Team Canada’s Paris 2024 athletics team unveiled,0.0,2024-07-02 13:38:55.393949
Deachman: I played a Canada Day treasure hunt of my own design. It was harder than expected,0.5574,2024-07-02 13:38:55.399074
Lachine Canal National Historic Site,0.0,2024-07-02 13:38:55.403692
Canada winger Tajon Buchanan to undergo surgery after breaking tibia in training,0.0,2024-07-02 13:38:55.403692
Team Canada announces women’s basketball roster heading to Paris 2024,0.0,2024-07-02 13:38:55.403692
United States looking at all options to respond to Canada's digital services tax,0.4215,2024-07-02 13:38:55.403692
A big Team Canada athletics team seeks a big medal haul at Paris 2024,0.4767,2024-07-02 13:38:55.414138
5 more alleged senior members of Iranian regime face deportation from Canada,0.0,2024-07-02 13:38:55.414138
"Harjit Sajjan failed Canada, and Canadians",-0.5106,2024-07-02 13:38:55.419607
Leylah Annie Fernandez,0.0,2024-07-02 13:38:55.424053
22nd Annual Report on Government of Canada Public Opinion Research Activities,0.0,2024-07-02 13:38:55.424053
Riel House National Historic Site,0.0,2024-07-02 13:38:55.424053
Celebrating becoming Canadian on Canada Day with Canada’s baseball team,0.5719,2024-07-02 13:38:55.429171
Man dead after falling from equipment during Canada Day parade in northern Alberta: RCMP,-0.7096,2024-07-02 13:38:55.429171
Canada’s Tajon Buchanan to undergo surgery after breaking tibia in training,0.0,2024-07-02 13:38:55.433988
Canada urges citizens to avoid travel to Haiti and other Caribbean nations due to Hurricane Beryl,-0.296,2024-07-02 13:38:55.436490
"Canadian dead in Ireland, Global Affairs Canada says",-0.6486,2024-07-02 13:38:55.436490
Nova Scotia Department of Finance - Economics and Statistics,0.0,2024-07-02 13:38:55.444300
Skyhawks member injured in Canada Day performance,-0.4019,2024-07-02 13:38:55.448917
